date,hour,temperature_c,humidity_percent,wind_speed_ms,wind_speed_kmh,visibility_km,dew_point_temperature_c,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,rented_bike_count,seasons,holiday,functioning_day,data_source
22/04/2025,15,16.06909387000833,62.29529036949294,2.9129616943678127,10.5,20.9,8.528151943906918,1.5556349186104048,0,0,93,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,16,16.411080827693407,51.18024411025232,1.297130567108427,4.7,18.2,6.647129649743871,1.0999999999999999,0,0,88,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,17,12.017805610926505,88.60227772364854,0.8203239030557126,3,10.2,9.738261155656213,0.5694018992255463,1,1,346,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,18,16.662619115297364,83.49535797933945,6.7278951199094505,24.2,6.8,13.361690711165252,2.6942229581241775e-16,0,0,311,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,19,17.653910054546042,71.11116291554663,3.52363432131523,12.7,13,11.876142637655368,0,1,0,397,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,20,13.356104214381448,52.098548781313205,2.2602174700700677,8.1,13.4,3.775813970644089,0,0,0,56,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,21,13.729653453446401,67.37515601737668,3.1145713175041383,11.2,16.3,7.204684656921738,0,1,0,63,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,22,19.403419583502135,57.734616075640744,2.8105243806771867,10.1,12.3,10.950342798630285,0,1,0,89,Spring,No Holiday,Yes,Generated Seoul Data
22/04/2025,23,20.486923895991154,66.62583273863106,4.875553336564818,17.6,18.7,13.812090443717366,0,1,0,72,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,0,17.06920179632845,59.77403746493453,2.4068460381463828,8.7,18.1,9.024009289315355,0,1,0,43,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,1,16.96123115187345,62.735183520113054,1.3660395690109906,4.9,15.1,9.50826785589606,0,0,0,54,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,2,20.451207058302636,53.68052553131074,2.0774726450247876,7.5,18.4,11.187312164564784,0,0,0,57,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,3,19.705445558246037,75.68706327941689,4.816825022428204,17.3,19.6,14.842858214129414,0,2,0,0,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,4,24.405280524168028,53.32361356392238,3.643068518086358,13.1,16.9,15.070003236952504,0,0,0,16,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,5,18.304548532058178,61.8303067274859,5.4212097712345155,19.5,14.5,10.670609877555357,0,0,0,6,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,6,23.388577910428616,82.1666459748909,4.281056874188959,15.4,17.9,19.821907105406794,0,0,0,86,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,7,17.653373695929957,79.54134732532971,5.721398734841116,20.6,14.7,13.5616431609959,0.5694018992255456,0,0,256,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,8,21.859483417927002,66.34675121250777,5.95065226279374,21.4,21.2,15.128833660428556,1.0999999999999999,0,0,303,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,9,19.679775959161347,75.49813709976738,2.3811442437135444,8.6,11.3,14.779403379114822,1.5556349186104046,0,0,287,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,10,23.66644552716181,75.31717335087208,0.6080403927596656,2.2,12.2,18.729880197336225,1.905255888325765,1,0,101,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,11,18.0043012723534,73.43926024200053,2.451422573713425,8.8,8.9,12.692153320753505,2.1250368178359507,1,0,75,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,12,18.492858453764356,70.57411157218216,5.016568508372769,18.1,20.3,12.607680768200789,2.2,0,0,161,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,13,16.74023167472481,56.36324096818337,2.1307453415742716,7.7,21.1,8.012879868361484,2.1250368178359507,0,0,148,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,14,19.958611771664618,50.13147432783946,4.7472086136274765,17.1,13.5,9.98490663723251,1.9052558883257653,2,0,146,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,15,18.915780499699245,43.57309555685623,3.3559213803896735,12.1,8.3,7.630399611070491,1.5556349186104048,0,0,98,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,16,17.81084854215992,42.648394158139254,3.586786456384655,12.9,11.6,6.340527373787772,1.0999999999999999,0,0,107,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,17,14.804644322513132,50.92199112183002,4.2559382178418455,15.3,15.6,4.989042546879135,0.5694018992255463,0,0,344,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,18,12.839054942579269,75.08415091550634,4.030860723257915,14.5,10.9,7.855885125680537,2.6942229581241775e-16,1,0,339,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,19,13.673095227174326,67.59594752002027,1.0588897183326038,3.8,10.8,7.192284731178381,0,0,0,365,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,20,17.171413311858096,75.03475868254867,5.797100766132068,20.9,14,12.17836504836783,0,0,0,31,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,21,12.761538663104425,71.90993109417076,3.5370521779780315,12.7,18.3,7.143524881938577,0,0,0,21,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,22,19.060833279180546,39.13839269054186,5.571791579770213,20.1,15.2,6.888511817288919,0,0,0,71,Spring,No Holiday,Yes,Generated Seoul Data
23/04/2025,23,16.542007336653086,39.43462673070928,3.0114603843746246,10.8,18.5,4.428932682794942,0,3,1,25,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,0,16.264579790761854,66.47710814723929,2.595907801231162,9.3,11.1,9.560001420209712,0,2,1,0,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,1,21.010722022935663,59.8260509817934,3.3499227608725284,12.1,12.8,12.975932219294343,0,0,0,39,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,2,15.176855846272428,62.99749133114195,4.305810412799833,15.5,12.4,7.776354112500818,0,2,0,0,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,3,22.291524773784495,47.945781885059645,2.9946576919162293,10.8,20.7,11.880681150796423,0,0,1,0,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,4,26.55437803533189,41.4810120087981,2.504038722609847,9,16.2,14.85058043709151,0,0,0,44,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,5,24.367640937772272,51.14705253729389,5.741173764937831,20.7,13.1,14.597051445231049,0,0,0,23,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,6,19.37678487348659,59.75897993330853,5.209361956261637,18.8,14.3,11.328580860148294,0,1,0,105,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,7,22.610810104842606,57.50138135629729,3.1300691436869728,11.3,15.8,14.111086376102064,0.5694018992255456,0,0,338,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,8,23.483440177507433,75.20897035562777,2.5561744570157376,9.2,18.4,18.525234248632987,1.0999999999999999,0,0,313,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,9,23.461438805694314,51.16445450312581,1.0651930442337711,3.8,19.1,13.694329706319476,1.5556349186104046,1,0,329,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,10,16.72933566391113,57.82988186716426,7.727712135587302,27.8,11,8.295312037343981,1.905255888325765,1,0,101,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,11,26.22295216137945,50.150956177401625,4.258117174802756,15.3,11.5,16.253143396859777,2.1250368178359507,1,0,117,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,12,18.67156840817804,53.66601449504733,2.9253859454426907,10.5,13.8,9.404771307187506,2.2,0,0,190,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,13,14.837335795129361,45.47908577228654,0.18399805765281974,0.7,22.2,3.9331529495866686,2.1250368178359507,0,0,189,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,14,14.596807335559546,58.94668639426337,4.939341975509792,17.8,14.3,6.3861446144122205,1.9052558883257653,0,0,145,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,15,12.196876814490492,78.82230158969648,4.259583183037573,15.3,15.5,7.961337132429788,1.5556349186104048,0,0,83,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,16,17.634602384275958,76.89529058786975,2.3372249260711992,8.4,15.3,13.013660501849909,1.0999999999999999,1,0,125,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,17,9.288830343457303,74.29437535638775,3.2779732686196232,11.8,14.3,4.147705414734852,0.5694018992255463,1,0,332,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,18,16.316083709956636,54.42749311615691,3.0799519895827046,11.1,15.8,7.201582333188018,2.6942229581241775e-16,0,0,359,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,19,16.49296330442224,69.13909213788943,4.007113043147357,14.4,13.1,10.320781732000126,0,2,0,334,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,20,13.043609605093547,60.533227708744164,1.5814610660734258,5.7,16.1,5.15025514684238,0,0,0,75,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,21,16.169156917871394,87.82804488298223,3.9076163386122142,14.1,11.6,13.73476589446784,0,0,0,33,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,22,13.503389071583907,63.89674748620814,4.037466225468847,14.5,12.7,6.282738568825535,0,0,0,66,Spring,No Holiday,Yes,Generated Seoul Data
24/04/2025,23,16.49956168334099,30,3.803415793187481,13.7,12.8,2.499561683340989,0,1,0,48,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,0,19.43372462301924,89.02230181970467,3.8285990880702947,13.8,15.9,17.238184986960174,0,1,0,0,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,1,17.93852797663772,45.84121782789105,1.431076614906377,5.2,20.7,7.106771542215929,0,1,0,4,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,2,19.409629905873917,64.32955001434976,4.052570831136204,14.6,10.6,12.27553990874387,0,0,0,26,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,3,18.677002313522248,51.003958589603236,0,0,14.4,8.877794031442896,0,0,0,23,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,4,18.06120447837509,59.77433905161259,5.375927576789799,19.4,12.9,10.016072288697607,0,1,0,6,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,5,23.25930573468463,58.34328296235079,5.89468384350686,21.2,14.1,14.92796232715479,0,1,0,0,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,6,19.702614119158916,79.68317127364013,1.8969236494423458,6.8,12.8,15.639248373886941,0,0,0,108,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,7,22.549995840550903,58.33339218141371,0.7162539534930024,2.6,15.7,14.216674276833643,0.5694018992255456,1,0,273,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,8,19.846597192369792,58.9655647137305,3.039912724062724,10.9,12,11.639710135115893,1.0999999999999999,0,0,342,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,9,22.31186466027616,64.75692452514598,3.8043246954319523,13.7,16,15.263249565305356,1.5556349186104046,1,0,333,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,10,22.42409189536532,53.82197437630536,3.501665261588841,12.6,17.4,13.18848677062639,1.905255888325765,0,0,99,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,11,22.18250261298247,43.64379755784148,3.0369931200587637,10.9,16,10.911262124550767,2.1250368178359507,1,0,106,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,12,22.459108538250668,63.35697207088768,3.3131641779564127,11.9,16.3,15.130502952428204,2.2,0,0,202,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,13,17.16505914682028,56.314791092044146,4.123029772751496,14.8,12,8.42801736522911,2.1250368178359507,0,0,166,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,14,19.976693550846267,40.879748671697335,2.513224507166336,9,13.5,8.152643285185734,1.9052558883257653,0,1,123,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,15,17.180092561009083,76.1687923320203,3.563254732815202,12.8,16.8,12.413851027413143,1.5556349186104048,4,1,80,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,16,14.13288205456865,30,5.081554341848183,18.3,14.9,0.13288205456865043,1.0999999999999999,1,0,51,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,17,14.651888685930466,49.3242391554695,1.8991952415126396,6.8,13.9,4.516736517024366,0.5694018992255463,0,0,362,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,18,15.192943867135988,66.25782973797486,4.923129569199206,17.7,15.9,8.44450981473096,2.6942229581241775e-16,0,0,340,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,19,13.294053523525758,55.375401766213066,1.6457297849438008,5.9,13.8,4.369133876768371,0,0,0,348,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,20,14.773239862660416,50.372567129802405,4.8483282250107,17.5,11.6,4.847753288620897,0,1,0,48,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,21,16.87872325821371,51.32022459658249,1.1607622693210664,4.2,12.1,7.142768177530209,0,0,0,88,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,22,18.424776234719285,65.77741273825045,3.475492015558694,12.5,14.4,11.580258782369375,0,0,0,92,Spring,No Holiday,Yes,Generated Seoul Data
25/04/2025,23,18.670060992060705,64.36901249114364,3.471990742145911,12.5,19.8,11.543863490289432,0,0,0,144,Spring,No Holiday,Yes,Generated Seoul Data
26/04/2025,0,15.867771908337314,67.57388990906519,3.4407548904908225,12.4,13.8,9.38254989015035,0,1,0,10,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,1,20.618172520402897,77.87678406573696,2.9875900258425685,10.8,19.2,16.193529333550288,0,0,0,68,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,2,17.806544982908623,52.55273351781474,3.4510560514066375,12.4,20.1,8.31709168647157,0,0,0,11,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,3,22.23160464884588,68.35730669050612,4.018366795096573,14.5,10.7,15.903065986947105,0,0,0,69,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,4,21.127487750891838,84.33310558771068,1.8511638305484284,6.7,13.6,17.994108868433973,0,0,1,34,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,5,22.182638306985805,56.32707313338655,1.1393239256997636,4.1,14.6,13.448052933663114,0,0,1,45,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,6,22.72535138404134,46.92619205060083,4.664320695871784,16.8,14.1,12.110589794161505,0,0,0,144,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,7,27.180985399110448,79.63833365334088,6.615431976796532,23.8,17.1,23.108652129778623,0.5694018992255456,1,0,310,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,8,21.390718482794092,52.70632644796291,4.340009118626788,15.6,13.3,11.931983772386674,1.0999999999999999,0,0,338,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,9,21.47308484420264,58.204159650120715,3.0302759464669244,10.9,15.2,13.113916774226782,1.5556349186104046,1,0,312,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,10,21.607762694467848,68.13496709352117,4.205492918133012,15.1,19.4,15.234756113172082,1.905255888325765,1,0,139,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,11,19.401902207306232,76.23761353310253,5.025035230924189,18.1,12.6,14.649424913926739,2.1250368178359507,0,0,114,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,12,22.958927547927026,71.02323353193827,3.684000779943537,13.3,13.9,17.163574254314682,2.2,0,0,169,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,13,19.06321459090256,55.23376946679986,1.788628690211771,6.4,18.1,10.109968484262534,2.1250368178359507,2,0,171,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,14,15.937007199340108,81.12302736445932,2.6287693598680972,9.5,16.8,12.161612672231971,1.9052558883257653,1,0,181,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,15,13.896387328415457,70.70695645932624,1.5748799284834099,5.7,14,8.037778620280704,1.5556349186104048,0,0,63,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,16,14.720481062386515,69.96164158366881,0.8169059763673072,2.9,14.7,8.712809379120277,1.0999999999999999,0,0,133,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,17,17.118525132145777,63.290934650964196,2.172145814652014,7.8,17.7,9.776712062338616,0.5694018992255463,0,0,367,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,18,19.118796582369086,61.241483074161124,3.4878810784483214,12.6,19.7,11.36709319720131,2.6942229581241775e-16,0,0,376,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,19,15.733429629125924,68.204084055133,4.056602617306517,14.6,11.5,9.374246440152522,0,0,0,395,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,20,16.679433492528602,66.49429487895681,5.127554856863092,18.5,13.5,9.978292468319964,0,0,0,101,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,21,11.704405538208114,82.496299610879,2.341348454817248,8.4,15.2,8.203665460383915,0,0,0,69,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,22,18.49915677736913,71.07974446217345,4.904515739215624,17.7,12.3,12.71510566980382,0,0,0,111,Spring,Holiday,Yes,Generated Seoul Data
26/04/2025,23,17.87771020894499,83.392202866818,2.4559389864835546,8.8,18.4,14.556150782308588,0,0,0,78,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,0,18.472524270438928,49.244855773743794,2.6354192862590287,9.5,11.7,8.321495425187686,0,0,0,38,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,1,22.18364994631223,81.70482459749648,1.6368134595202637,5.9,15,18.524614865811525,0,0,0,13,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,2,22.649892104057713,50.61822339231175,1.5738399330639954,5.7,16.4,12.773536782520063,0,1,1,45,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,3,21.186099301176686,57.43003498289491,1.6417422615805406,5.9,10.8,12.672106297755668,0,1,0,5,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,4,21.70360815188204,53.09667639097202,5.025084719162205,18.1,16.2,12.322943430076444,0,0,0,22,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,5,21.781769094894152,63.576096881327615,4.361094169507567,15.7,15.5,14.496988471159675,0,2,0,20,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,6,25.672143261121676,67.56087254162576,2.296862082344798,8.3,13,19.184317769446828,0,0,0,169,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,7,20.975348136206904,75.35432131131168,1.956998931461421,7,13.2,16.04621239846924,0.5694018992255456,1,0,308,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,8,27.67986558802711,77.26775009620694,3.5291369723870916,12.7,11.5,23.133415607268496,1.0999999999999999,0,0,372,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,9,24.022284458529924,58.984663313549156,4.269642097977956,15.4,13.2,15.819217121239756,1.5556349186104046,0,0,355,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,10,21.18423311239202,65.88092116267377,3.921129012781383,14.1,18,14.360417344926773,1.905255888325765,0,0,125,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,11,20.758587923283766,31.518977841883732,5.18112689107393,18.7,12.8,7.062383491660512,2.1250368178359507,0,0,85,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,12,18.478558089969475,65.93080893277353,5.797730654374315,20.9,14.2,11.664719876524181,2.2,0,0,179,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,13,17.733097195587607,75.8727884552635,2.162546258966847,7.8,17.3,12.907654886640309,2.1250368178359507,0,0,170,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,14,17.16721719527412,74.04154958592063,2.0296035387817533,7.3,20.2,11.975527112458247,1.9052558883257653,0,2,121,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,15,16.147622288623648,78.81528411129902,3.634481583019788,13.1,13.3,11.910679110883452,1.5556349186104048,0,0,97,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,16,15.978127168692103,50.99654544306055,1.9572791923975557,7,14.8,6.177436257304212,1.0999999999999999,0,1,109,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,17,15.946652474099018,62.239952280187445,3.600695377117349,13,16.5,8.394642930136508,0.5694018992255463,0,0,390,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,18,15.76404448697378,54.056124424385324,3.230739655492701,11.6,12.9,6.575269371850846,2.6942229581241775e-16,0,0,411,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,19,18.35687498161901,50.55116625179511,4.309122815998225,15.5,14.6,8.467108231978033,0,1,0,380,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,20,17.068227305794387,70.54498465051056,3.1640417702229273,11.4,12.2,11.1772242358965,0,0,0,122,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,21,12.382420793291917,61.84637125317005,3.12320350695492,11.2,14.2,4.751695043925927,0,0,1,56,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,22,18.11340219118529,57.5191183146346,4.045639270970845,14.6,17.3,9.617225854112212,0,0,0,100,Spring,Holiday,Yes,Generated Seoul Data
27/04/2025,23,17.71944955762881,57.42553053516206,5.045806658000479,18.2,12.9,9.204555664661221,0,0,0,87,Spring,Holiday,Yes,Generated Seoul Data
28/04/2025,0,24.56124646618685,90,4.058417554541097,14.6,17.8,22.56124646618685,0,0,1,7,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,1,22.422882099429813,66.82894641053812,4.114208071473292,14.8,11.5,15.788671381537437,0,0,0,25,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,2,18.624542128093207,60.4214938528446,3.1543863556266856,11.4,10.4,10.708840898662126,0,1,0,19,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,3,21.924869770816407,62.666959922688065,4.570069529766046,16.5,14.5,14.45826175535402,0,0,0,18,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,4,19.388010275213283,70.2755158323516,1.625901225981424,5.9,14,13.443113441683604,0,0,0,11,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,5,20.935110018318632,38.55734669847497,1.18710043202053,4.3,13.7,8.646579358013627,0,1,0,2,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,6,23.48400117327474,59.50001201160204,3.658375926904835,13.2,8.3,15.384003575595148,0,0,0,119,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,7,21.352923053986153,81.25885415983353,4.84044228110243,17.4,12.4,17.60469388595286,0.5694018992255456,1,0,272,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,8,20.935068350675287,44.606596366770376,3.4214203557188525,12.3,14.4,9.856387624029363,1.0999999999999999,1,0,312,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,9,26.817490058301214,46.73589046315224,0.4926275276592622,1.8,17.2,16.16466815093166,1.5556349186104046,0,1,289,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,10,23.84961709888835,70.2382784780131,3.479658520565439,12.5,15.8,17.897272794490966,1.905255888325765,0,0,123,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,11,20.27589914884577,66.3023425772477,2.0909077549652197,7.5,13.7,13.53636766429531,2.1250368178359507,0,0,97,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,12,20.481858762009203,53.21513609995917,6.973525878739245,25.1,19.7,11.124885982001036,2.2,1,0,139,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,13,20.05793169210111,67.87429449216884,3.533004966229927,12.7,13.5,13.63279059053488,2.1250368178359507,0,1,163,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,14,14.8098925560492,85.07531297936018,2.8255543411645174,10.2,20.2,11.824955151921234,1.9052558883257653,3,0,137,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,15,19.325879336328804,48.30594981742449,3.4500642870366445,12.4,14.3,8.987069299813701,1.5556349186104048,0,0,120,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,16,16.49679654910382,64.15485995898328,1.4100318357407016,5.1,13.6,9.327768540900475,1.0999999999999999,1,0,125,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,17,15.894846961910904,71.99449890107819,0,0,10.6,10.293746742126542,0.5694018992255463,0,1,343,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,18,15.72251174189166,86.17774374278088,3.7324508031690815,13.4,13.7,12.958060490447835,2.6942229581241775e-16,0,0,334,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,19,17.72839134615787,65.42935854400223,4.424559914733526,15.9,9.2,10.814263054958316,0,0,0,362,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,20,14.245799998236183,71.8744804835831,4.50239927094371,16.2,19,8.620696094952804,0,0,0,62,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,21,14.986386288993883,66.89888888766693,2.2257132006624287,8,15,8.366164066527269,0,0,0,72,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,22,16.380228815400145,68.4590607071139,3.51312941533578,12.6,15.1,10.072040956822926,0,1,0,74,Spring,No Holiday,Yes,Generated Seoul Data
28/04/2025,23,20.188749802706013,55.37516194399713,2.8649745075542254,10.3,14.6,11.263782191505438,0,0,0,98,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,0,22.001816067159922,81.0199837776652,2.5769572357174626,9.3,21,18.205812822692963,0,0,0,40,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,1,19.472506117069017,65.85359900831163,2.968489165237335,10.7,14.9,12.643225918731343,0,2,0,6,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,2,21.371870367872503,56.164074602254395,4.364674071627219,15.7,12.2,12.604685288323383,0,0,0,24,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,3,21.076847665099752,77.58143468832017,1.0338562705329193,3.7,13,16.593134602763786,0,0,0,23,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,4,22.023573698160842,60.4202470337022,1.6609768597567645,6,12.7,14.107623104901283,0,0,0,54,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,5,17.192045768960085,56.372955675432166,4.432090009139131,16,10.5,8.466636904046519,0,0,0,18,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,6,23.68857341382088,76.32560260057419,4.041422285297761,14.5,13,18.953693933935718,0,0,0,112,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,7,23.271796631972872,57.25520407489736,2.246368163238131,8.1,16.6,14.722837446952344,0.5694018992255456,0,0,325,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,8,19.69254025067878,52.898104521141065,2.6566020763831526,9.6,13.7,10.272161154906991,1.0999999999999999,2,0,271,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,9,25.10666257563336,63.17295588071373,5.361988239483747,19.3,14.4,17.741253751776107,1.5556349186104046,0,0,285,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,10,22.947908504343392,70.67807198056174,6.173427309305805,22.2,14.8,17.08352290045574,1.905255888325765,1,0,103,Spring,No Holiday,Yes,Generated Seoul Data
29/04/2025,11,16.97350826846951,55.185840149816386,2.238997759139148,8.1,17,8.010676298432786,2.1250368178359507,1,0,106,Spring,No Holiday,Yes,Generated Seoul Data
